RelationId,ClassId,TimeDays,TimeStart,TimeLength,TimeWeeks,TimePenalty
2061,118,0010000,96,10,011111111111110,0
2062,118,0001000,96,10,011111111111110,0
2063,118,0000100,96,10,011110111111110,0
2064,118,1000000,108,10,011111011111110,0
2065,118,0100000,108,10,011111111111110,0
2066,118,0010000,108,10,011111111111110,0
2067,118,0001000,108,10,011111111111110,0
2068,118,0000100,108,10,011110111111110,0
2069,118,1000000,120,10,011111011111110,0
2070,118,0100000,120,10,011111111111110,0
2071,118,0010000,120,10,011111111111110,0
2072,118,0001000,120,10,011111111111110,0
2073,118,0000100,120,10,011110111111110,0
2074,118,1000000,132,10,011111011111110,0
2075,118,0100000,132,10,011111111111110,0
2076,118,0010000,132,10,011111111111110,0
2077,118,0001000,132,10,011111111111110,0
2078,118,0000100,132,10,011110111111110,0
2079,118,1000000,144,10,011111011111110,0
2080,118,0100000,144,10,011111111111110,0
2081,118,0010000,144,10,011111111111110,0
2082,118,0001000,144,10,011111111111110,0
2083,118,0000100,144,10,011110111111110,0
2084,118,1000000,156,10,011111011111110,0
2085,118,0100000,156,10,011111111111110,0
2086,118,0010000,156,10,011111111111110,0
2087,118,0001000,156,10,011111111111110,0
2088,118,0000100,156,10,011110111111110,0
2089,118,1000000,168,10,011111011111110,0
2090,118,0100000,168,10,011111111111110,0
2091,118,0010000,168,10,011111111111110,0
2092,118,0001000,168,10,011111111111110,0
2093,118,0000100,168,10,011110111111110,2
2094,118,1000000,180,10,011111011111110,0
2095,118,0100000,180,10,011111111111110,0
2096,118,0010000,180,10,011111111111110,0
2097,118,0001000,180,10,011111111111110,0
2098,118,0000100,180,10,011110111111110,2
2099,118,1000000,192,10,011111011111110,0
2100,118,0100000,192,10,011111111111110,0
2101,118,0010000,192,10,011111111111110,0
2102,118,0001000,192,10,011111111111110,0
2103,118,0000100,192,10,011110111111110,2
2104,118,1000000,204,10,011111011111110,0
2105,118,0100000,204,10,011111111111110,0
2106,118,0010000,204,10,011111111111110,0
2107,118,0001000,204,10,011111111111110,0
2108,118,0000100,204,10,011110111111110,2
2109,119,1000000,96,10,011111011111110,0
2110,119,0100000,96,10,011111111111110,0
2111,119,0010000,96,10,011111111111110,0
2112,119,0001000,96,10,011111111111110,0
2113,119,0000100,96,10,011110111111110,0
2114,119,1000000,108,10,011111011111110,0
2115,119,0100000,108,10,011111111111110,0
2116,119,0010000,108,10,011111111111110,0
2117,119,0001000,108,10,011111111111110,0
2118,119,0000100,108,10,011110111111110,0
2119,119,1000000,120,10,011111011111110,0
2120,119,0100000,120,10,011111111111110,0
2121,119,0010000,120,10,011111111111110,0
2122,119,0001000,120,10,011111111111110,0
2123,119,0000100,120,10,011110111111110,0
2124,119,1000000,132,10,011111011111110,0
2125,119,0100000,132,10,011111111111110,0
2126,119,0010000,132,10,011111111111110,0
2127,119,0001000,132,10,011111111111110,0
2128,119,0000100,132,10,011110111111110,0
2129,119,1000000,144,10,011111011111110,0
2130,119,0100000,144,10,011111111111110,0
2131,119,0010000,144,10,011111111111110,0
2132,119,0001000,144,10,011111111111110,0
2133,119,0000100,144,10,011110111111110,0
2134,119,1000000,156,10,011111011111110,0
2135,119,0100000,156,10,011111111111110,0
2136,119,0010000,156,10,011111111111110,0
2137,119,0001000,156,10,011111111111110,0
2138,119,0000100,156,10,011110111111110,0
2139,119,1000000,168,10,011111011111110,0
2140,119,0100000,168,10,011111111111110,0
2141,119,0010000,168,10,011111111111110,0
2142,119,0001000,168,10,011111111111110,0
2143,119,0000100,168,10,011110111111110,2
2144,119,1000000,180,10,011111011111110,0
2145,119,0100000,180,10,011111111111110,0
2146,119,0010000,180,10,011111111111110,0
2147,119,0001000,180,10,011111111111110,0
2148,119,0000100,180,10,011110111111110,2
2149,119,1000000,192,10,011111011111110,0
2150,119,0100000,192,10,011111111111110,0
2151,119,0010000,192,10,011111111111110,0
2152,119,0001000,192,10,011111111111110,0
2153,119,0000100,192,10,011110111111110,2
2154,119,1000000,204,10,011111011111110,0
2155,119,0100000,204,10,011111111111110,0
2156,119,0010000,204,10,011111111111110,0
2157,119,0001000,204,10,011111111111110,0
2158,119,0000100,204,10,011110111111110,2
2159,120,0100000,120,10,011111111111110,0
2160,120,0010000,120,10,011111111111110,0
2161,120,0001000,120,10,011111111111110,0
2162,120,0100000,132,10,011111111111110,0
2163,120,0010000,132,10,011111111111110,0
2164,120,0001000,132,10,011111111111110,0
2165,121,0100000,120,10,011111111111110,0
2166,121,0010000,120,10,011111111111110,0
2167,121,0001000,120,10,011111111111110,0
2168,121,0100000,132,10,011111111111110,0
2169,121,0010000,132,10,011111111111110,0
2170,121,0001000,132,10,011111111111110,0
2171,122,1000000,96,22,011111011111110,24
2172,122,0100000,96,22,011111111111110,24
2173,122,0010000,96,22,011111111111110,24
2174,122,0001000,96,22,011111111111110,24
2175,122,0100000,120,22,011111111111110,0
2176,122,0010000,120,22,011111111111110,0
2177,122,0001000,120,22,011111111111110,0
2178,122,0010000,144,22,011111111111110,0
2179,122,0001000,144,22,011111111111110,0
2180,122,0010000,168,22,011111111111110,0
2181,122,0001000,168,22,011111111111110,0
2182,122,0010000,192,22,011111111111110,24
2183,122,0001000,192,22,011111111111110,24
2184,123,1000000,180,22,011111011111110,0
2185,123,1000000,192,22,011111011111110,2
2186,124,1000000,96,22,011111011111110,0
2187,124,0100000,96,22,011111111111110,0
2188,124,0010000,96,22,011111111111110,0
2189,124,0001000,96,22,011111111111110,0
2190,124,0000100,96,22,011110111111110,0
2191,124,1000000,120,22,011111011111110,0
2192,124,0100000,120,22,011111111111110,0
2193,124,0010000,120,22,011111111111110,0
2194,124,0001000,120,22,011111111111110,0
2195,124,0000100,120,22,011110111111110,0
2196,124,1000000,144,22,011111011111110,0
2197,124,0100000,144,22,011111111111110,0
2198,124,0010000,144,22,011111111111110,0
2199,124,0001000,144,22,011111111111110,0
2200,124,0000100,144,22,011110111111110,0
2201,124,1000000,168,22,011111011111110,0
2202,124,0100000,168,22,011111111111110,0
2203,124,0010000,168,22,011111111111110,0
2204,124,0001000,168,22,011111111111110,0
2205,124,0000100,168,22,011110111111110,2
2206,124,1000000,192,22,011111011111110,0
2207,124,0100000,192,22,011111111111110,0
2208,124,0010000,192,22,011111111111110,0
2209,124,0001000,192,22,011111111111110,0
2210,124,0000100,192,22,011110111111110,2
2211,124,1000000,216,22,011111011111110,2
2212,124,0100000,216,22,011111111111110,2
2213,124,0010000,216,22,011111111111110,2
2214,124,0001000,216,22,011111111111110,2
2215,124,0000100,216,22,011110111111110,2
2216,125,0010000,120,22,011111111111110,0
2217,126,1000000,96,22,010101010101010,80
2218,126,1000000,96,22,001010001010100,80
2219,126,0100000,96,22,010101010101010,80
2220,126,0100000,96,22,001010101010100,80
2221,126,0010000,96,22,010101010101010,80
2222,126,0010000,96,22,001010101010100,80
2223,126,0001000,96,22,010101010101010,50
2224,126,0001000,96,22,001010101010100,50
2225,126,0000100,96,22,010100010101010,50
2226,126,0000100,96,22,001010101010100,50
2227,126,1000000,120,22,010101010101010,0
2228,126,1000000,120,22,001010001010100,0
2229,126,0100000,120,22,010101010101010,0
2230,126,0100000,120,22,001010101010100,0
2231,126,0010000,120,22,010101010101010,0
2232,126,0010000,120,22,001010101010100,0
2233,126,0001000,120,22,010101010101010,40
2234,126,0001000,120,22,001010101010100,40
2235,126,0000100,120,22,010100010101010,40
2236,126,0000100,120,22,001010101010100,40
2237,126,1000000,144,22,010101010101010,0
2238,126,1000000,144,22,001010001010100,0
2239,126,0100000,144,22,010101010101010,0
2240,126,0100000,144,22,001010101010100,0
2241,126,0010000,144,22,010101010101010,0
2242,126,0010000,144,22,001010101010100,0
2243,126,0001000,144,22,010101010101010,40
2244,126,0001000,144,22,001010101010100,40
2245,126,0000100,144,22,010100010101010,40
2246,126,0000100,144,22,001010101010100,40
2247,126,1000000,168,22,010101010101010,0
2248,126,1000000,168,22,001010001010100,0
2249,126,0100000,168,22,010101010101010,0
2250,126,0100000,168,22,001010101010100,0
2251,126,0010000,168,22,010101010101010,0
2252,126,0010000,168,22,001010101010100,0
2253,126,0001000,168,22,010101010101010,40
2254,126,0001000,168,22,001010101010100,40
2255,126,0000100,168,22,010100010101010,42
2256,126,0000100,168,22,001010101010100,42
2257,126,1000000,192,22,010101010101010,40
2258,126,1000000,192,22,001010001010100,40
2259,126,0100000,192,22,010101010101010,40
2260,126,0100000,192,22,001010101010100,40
2261,126,0010000,192,22,010101010101010,40
2262,126,0010000,192,22,001010101010100,40
2263,126,0001000,192,22,010101010101010,40
2264,126,0001000,192,22,001010101010100,40
2265,126,0000100,192,22,010100010101010,42
2266,126,0000100,192,22,001010101010100,42
2267,126,1000000,216,22,010101010101010,42
2268,126,1000000,216,22,001010001010100,42
2269,126,0100000,216,22,010101010101010,42
2270,126,0100000,216,22,001010101010100,42
2271,126,0010000,216,22,010101010101010,42
2272,126,0010000,216,22,001010101010100,42
2273,126,0001000,216,22,010101010101010,42
2274,126,0001000,216,22,001010101010100,42
2275,126,0000100,216,22,010100010101010,42
2276,126,0000100,216,22,001010101010100,42
2277,127,1000000,96,22,010101010101010,80
2278,127,1000000,96,22,001010001010100,80
2279,127,0100000,96,22,010101010101010,80
2280,127,0100000,96,22,001010101010100,80
2281,127,0010000,96,22,010101010101010,80
2282,127,0010000,96,22,001010101010100,80
2283,127,0001000,96,22,010101010101010,50
2284,127,0001000,96,22,001010101010100,50
2285,127,0000100,96,22,010100010101010,50
2286,127,0000100,96,22,001010101010100,50
2287,127,1000000,120,22,010101010101010,0
2288,127,1000000,120,22,001010001010100,0
2289,127,0100000,120,22,010101010101010,0
2290,127,0100000,120,22,001010101010100,0
2291,127,0010000,120,22,010101010101010,0
2292,127,0010000,120,22,001010101010100,0
2293,127,0001000,120,22,010101010101010,40
2294,127,0001000,120,22,001010101010100,40
2295,127,0000100,120,22,010100010101010,40
2296,127,0000100,120,22,001010101010100,40
2297,127,1000000,144,22,010101010101010,0
2298,127,1000000,144,22,001010001010100,0
2299,127,0100000,144,22,010101010101010,0
2300,127,0100000,144,22,001010101010100,0
2301,127,0010000,144,22,010101010101010,0
2302,127,0010000,144,22,001010101010100,0
2303,127,0001000,144,22,010101010101010,40
2304,127,0001000,144,22,001010101010100,40
2305,127,0000100,144,22,010100010101010,40
2306,127,0000100,144,22,001010101010100,40
2307,127,1000000,168,22,010101010101010,0
2308,127,1000000,168,22,001010001010100,0
2309,127,0100000,168,22,010101010101010,0
2310,127,0100000,168,22,001010101010100,0
2311,127,0010000,168,22,010101010101010,0
2312,127,0010000,168,22,001010101010100,0
2313,127,0001000,168,22,010101010101010,40
2314,127,0001000,168,22,001010101010100,40
2315,127,0000100,168,22,010100010101010,42
2316,127,0000100,168,22,001010101010100,42
2317,127,1000000,192,22,010101010101010,40
2318,127,1000000,192,22,001010001010100,40
2319,127,0100000,192,22,010101010101010,40
2320,127,0100000,192,22,001010101010100,40
2321,127,0010000,192,22,010101010101010,40
2322,127,0010000,192,22,001010101010100,40
2323,127,0001000,192,22,010101010101010,40
2324,127,0001000,192,22,001010101010100,40
2325,127,0000100,192,22,010100010101010,42
2326,127,0000100,192,22,001010101010100,42
2327,127,1000000,216,22,010101010101010,42
2328,127,1000000,216,22,001010001010100,42
2329,127,0100000,216,22,010101010101010,42
2330,127,0100000,216,22,001010101010100,42
2331,127,0010000,216,22,010101010101010,42
2332,127,0010000,216,22,001010101010100,42
2333,127,0001000,216,22,010101010101010,42
2334,127,0001000,216,22,001010101010100,42
2335,127,0000100,216,22,010100010101010,42
2336,127,0000100,216,22,001010101010100,42
2337,128,1000000,96,22,010101010101010,80
2338,128,1000000,96,22,001010001010100,80
2339,128,0100000,96,22,010101010101010,80
2340,128,0100000,96,22,001010101010100,80
2341,128,0010000,96,22,010101010101010,80
2342,128,0010000,96,22,001010101010100,80
2343,128,0001000,96,22,010101010101010,50
2344,128,0001000,96,22,001010101010100,50
2345,128,0000100,96,22,010100010101010,50
2346,128,0000100,96,22,001010101010100,50
2347,128,1000000,120,22,010101010101010,0
2348,128,1000000,120,22,001010001010100,0
2349,128,0100000,120,22,010101010101010,0
2350,128,0100000,120,22,001010101010100,0
2351,128,0010000,120,22,010101010101010,0
2352,128,0010000,120,22,001010101010100,0
2353,128,0001000,120,22,010101010101010,40
2354,128,0001000,120,22,001010101010100,40
2355,128,0000100,120,22,010100010101010,40
2356,128,0000100,120,22,001010101010100,40
2357,128,1000000,144,22,010101010101010,0
2358,128,1000000,144,22,001010001010100,0
2359,128,0100000,144,22,010101010101010,0
2360,128,0100000,144,22,001010101010100,0
2361,128,0010000,144,22,010101010101010,0
2362,128,0010000,144,22,001010101010100,0
2363,128,0001000,144,22,010101010101010,40
2364,128,0001000,144,22,001010101010100,40
2365,128,0000100,144,22,010100010101010,40
2366,128,0000100,144,22,001010101010100,40
2367,128,1000000,168,22,010101010101010,0
2368,128,1000000,168,22,001010001010100,0
2369,128,0100000,168,22,010101010101010,0
2370,128,0100000,168,22,001010101010100,0
2371,128,0010000,168,22,010101010101010,0
2372,128,0010000,168,22,001010101010100,0
2373,128,0001000,168,22,010101010101010,40
2374,128,0001000,168,22,001010101010100,40
2375,128,0000100,168,22,010100010101010,42
2376,128,0000100,168,22,001010101010100,42
2377,128,1000000,192,22,010101010101010,40
2378,128,1000000,192,22,001010001010100,40
2379,128,0100000,192,22,010101010101010,40
2380,128,0100000,192,22,001010101010100,40
2381,128,0010000,192,22,010101010101010,40
2382,128,0010000,192,22,001010101010100,40
2383,128,0001000,192,22,010101010101010,40
2384,128,0001000,192,22,001010101010100,40
2385,128,0000100,192,22,010100010101010,42
2386,128,0000100,192,22,001010101010100,42
2387,128,1000000,216,22,010101010101010,42
2388,128,1000000,216,22,001010001010100,42
2389,128,0100000,216,22,010101010101010,42
2390,128,0100000,216,22,001010101010100,42
2391,128,0010000,216,22,010101010101010,42
2392,128,0010000,216,22,001010101010100,42
2393,128,0001000,216,22,010101010101010,42
2394,128,0001000,216,22,001010101010100,42
2395,128,0000100,216,22,010100010101010,42
2396,128,0000100,216,22,001010101010100,42
2397,129,1000000,96,22,011111011111110,0
2398,129,0100000,96,22,011111111111110,0
2399,129,0010000,96,22,011111111111110,0
2400,129,0001000,96,22,011111111111110,0
2401,129,0000100,96,22,011110111111110,0
2402,129,1000000,120,22,011111011111110,0
2403,129,0100000,120,22,011111111111110,0
2404,129,0010000,120,22,011111111111110,0
2405,129,0001000,120,22,011111111111110,0
2406,129,0000100,120,22,011110111111110,0
2407,129,1000000,144,22,011111011111110,0
2408,129,0100000,144,22,011111111111110,0
2409,129,0010000,144,22,011111111111110,0
2410,129,0001000,144,22,011111111111110,0
2411,129,0000100,144,22,011110111111110,0
2412,129,1000000,168,22,011111011111110,0
2413,129,0100000,168,22,011111111111110,0
2414,129,0010000,168,22,011111111111110,0
2415,129,0001000,168,22,011111111111110,0
2416,129,0000100,168,22,011110111111110,2
2417,129,1000000,192,22,011111011111110,0
2418,129,0100000,192,22,011111111111110,0
2419,129,0010000,192,22,011111111111110,0
2420,129,0001000,192,22,011111111111110,0
2421,129,0000100,192,22,011110111111110,2
2422,130,0001000,96,22,011111111111110,0
2423,130,0000100,96,22,011110111111110,0
2424,130,0001000,120,22,011111111111110,6
2425,130,0000100,120,22,011110111111110,0
2426,130,0001000,144,22,011111111111110,6
2427,130,0000100,144,22,011110111111110,0
2428,130,0001000,168,22,011111111111110,6
2429,130,0000100,168,22,011110111111110,2
2430,130,0001000,192,22,011111111111110,0
2431,130,0000100,192,22,011110111111110,8
2432,130,0001000,216,22,011111111111110,2
2433,130,0000100,216,22,011110111111110,8
2434,131,1000000,96,22,011111011111110,0
2435,131,0100000,96,22,011111111111110,0
2436,131,0010000,96,22,011111111111110,0
2437,131,0001000,96,22,011111111111110,0
2438,131,0000100,96,22,011110111111110,0
2439,131,1000000,120,22,011111011111110,0
2440,131,0100000,120,22,011111111111110,0
2441,131,0010000,120,22,011111111111110,0
2442,131,0001000,120,22,011111111111110,0
2443,131,0000100,120,22,011110111111110,0
2444,131,1000000,144,22,011111011111110,0
2445,131,0100000,144,22,011111111111110,0
2446,131,0010000,144,22,011111111111110,0
2447,131,0001000,144,22,011111111111110,0
2448,131,0000100,144,22,011110111111110,0
2449,131,1000000,168,22,011111011111110,0
2450,131,0100000,168,22,011111111111110,0
2451,131,0010000,168,22,011111111111110,0
2452,131,0001000,168,22,011111111111110,0
2453,131,0000100,168,22,011110111111110,2
2454,131,1000000,192,22,011111011111110,0
2455,131,0100000,192,22,011111111111110,0
2456,131,0010000,192,22,011111111111110,0
2457,131,0001000,192,22,011111111111110,0
2458,131,0000100,192,22,011110111111110,2
2459,132,1000000,120,22,011111011111110,0
2460,133,1000000,96,34,011111011111110,10
2461,133,0100000,96,34,011111111111110,2
2462,133,0010000,96,34,011111111111110,10
2463,133,0001000,96,34,011111111111110,2
2464,133,0000100,96,34,011110111111110,2
2465,133,1000000,108,34,011111011111110,10
2466,133,0100000,108,34,011111111111110,0
2467,133,0010000,108,34,011111111111110,10
2468,133,0001000,108,34,011111111111110,0
2469,133,0000100,108,34,011110111111110,2
2470,133,1000000,120,34,011111011111110,10
2471,133,0100000,120,34,011111111111110,0
2472,133,0010000,120,34,011111111111110,10
2473,133,0001000,120,34,011111111111110,0
2474,133,0000100,120,34,011110111111110,2
2475,133,1000000,132,34,011111011111110,10
2476,133,0100000,132,34,011111111111110,0
2477,133,0010000,132,34,011111111111110,10
2478,133,0001000,132,34,011111111111110,0
2479,133,0000100,132,34,011110111111110,2
2480,133,1000000,144,34,011111011111110,10
2481,133,0100000,144,34,011111111111110,0
2482,133,0010000,144,34,011111111111110,10
2483,133,0001000,144,34,011111111111110,0
2484,133,0000100,144,34,011110111111110,4
2485,133,1000000,156,34,011111011111110,10
2486,133,0100000,156,34,011111111111110,0
2487,133,0010000,156,34,011111111111110,10
2488,133,0001000,156,34,011111111111110,0
2489,133,0000100,156,34,011110111111110,4
2490,133,1000000,168,34,011111011111110,10
2491,133,0100000,168,34,011111111111110,0
2492,133,0010000,168,34,011111111111110,10
2493,133,0001000,168,34,011111111111110,0
2494,133,0000100,168,34,011110111111110,4
2495,133,1000000,180,34,011111011111110,10
2496,133,0100000,180,34,011111111111110,0
2497,133,0010000,180,34,011111111111110,10
2498,133,0001000,180,34,011111111111110,0
2499,133,0000100,180,34,011110111111110,4
2500,133,1000000,192,34,011111011111110,12
2501,133,0100000,192,34,011111111111110,2
2502,133,0010000,192,34,011111111111110,12
2503,133,0001000,192,34,011111111111110,2
2504,133,0000100,192,34,011110111111110,4
2505,133,1000000,204,34,011111011111110,12
2506,133,0100000,204,34,011111111111110,4
2507,133,0010000,204,34,011111111111110,12
2508,133,0001000,204,34,011111111111110,4
2509,133,0000100,204,34,011110111111110,4
2510,134,1000000,96,22,011111011111110,80
2511,134,0100000,96,22,011111111111110,80
2512,134,0010000,96,22,011111111111110,80
2513,134,0001000,96,22,011111111111110,50
2514,134,0000100,96,22,011110111111110,50
2515,134,1000000,120,22,011111011111110,0
2516,134,0100000,120,22,011111111111110,0
2517,134,0010000,120,22,011111111111110,0
2518,134,0001000,120,22,011111111111110,40
2519,134,0000100,120,22,011110111111110,40
2520,134,1000000,144,22,011111011111110,0
2521,134,0100000,144,22,011111111111110,0
2522,134,0010000,144,22,011111111111110,0
2523,134,0001000,144,22,011111111111110,40
2524,134,0000100,144,22,011110111111110,40
2525,134,1000000,168,22,011111011111110,0
2526,134,0100000,168,22,011111111111110,0
2527,134,0010000,168,22,011111111111110,0
2528,134,0001000,168,22,011111111111110,40
2529,134,0000100,168,22,011110111111110,42
2530,134,1000000,192,22,011111011111110,40
2531,134,0100000,192,22,011111111111110,40
2532,134,0010000,192,22,011111111111110,40
2533,134,0001000,192,22,011111111111110,40
2534,134,0000100,192,22,011110111111110,42
2535,134,1000000,216,22,011111011111110,42
2536,134,0100000,216,22,011111111111110,42
2537,134,0010000,216,22,011111111111110,42
2538,134,0001000,216,22,011111111111110,42
2539,134,0000100,216,22,011110111111110,42
2540,135,0010000,168,22,011111111111110,0
2541,136,0100000,120,22,011111111111110,0
2542,136,0001000,120,22,011111111111110,0
2543,136,0100000,144,22,011111111111110,0
2544,136,0001000,144,22,011111111111110,0
2545,136,0100000,168,22,011111111111110,0
2546,136,0001000,168,22,011111111111110,0
2547,136,0100000,192,22,011111111111110,0
2548,136,0001000,192,22,011111111111110,0
2549,137,1000000,120,22,011111011111110,0
2550,137,0100000,120,22,011111111111110,0
2551,137,0001000,120,22,011111111111110,0
2552,138,1000000,96,22,011111011111110,80
2553,138,0100000,96,22,011111111111110,80
2554,138,0010000,96,22,011111111111110,80
2555,138,0001000,96,22,011111111111110,50
2556,138,0000100,96,22,011110111111110,50
2557,138,1000000,120,22,011111011111110,30
2558,138,0100000,120,22,011111111111110,30
2559,138,0010000,120,22,011111111111110,30
2560,138,0001000,120,22,011111111111110,0
2561,138,0000100,120,22,011110111111110,40
2562,138,1000000,144,22,011111011111110,30
2563,138,0100000,144,22,011111111111110,30
2564,138,0010000,144,22,011111111111110,30
2565,138,0001000,144,22,011111111111110,40
2566,138,0000100,144,22,011110111111110,40
2567,138,1000000,168,22,011111011111110,30
2568,138,0100000,168,22,011111111111110,30
2569,138,0010000,168,22,011111111111110,30
2570,138,0001000,168,22,011111111111110,40
2571,138,0000100,168,22,011110111111110,42
2572,138,1000000,192,22,011111011111110,40
2573,138,0100000,192,22,011111111111110,40
2574,138,0010000,192,22,011111111111110,40
2575,138,0001000,192,22,011111111111110,40
2576,138,0000100,192,22,011110111111110,42
2577,138,1000000,216,22,011111011111110,42
2578,138,0100000,216,22,011111111111110,42
2579,138,0010000,216,22,011111111111110,42
2580,138,0001000,216,22,011111111111110,42
2581,138,0000100,216,22,011110111111110,42
2582,139,1000000,96,46,000000000001000,0
2583,139,0100000,96,46,000000000001000,0
2584,139,0010000,96,46,000000000001000,0
2585,139,0001000,96,46,000000000001000,0
2586,139,0000100,96,46,000000000001000,0
2587,139,1000000,108,46,000000000001000,0
2588,139,0100000,108,46,000000000001000,0
2589,139,0010000,108,46,000000000001000,0
2590,139,0001000,108,46,000000000001000,0
2591,139,0000100,108,46,000000000001000,0
2592,139,1000000,120,46,000000000001000,0
2593,139,0100000,120,46,000000000001000,0
2594,139,0010000,120,46,000000000001000,0
2595,139,0001000,120,46,000000000001000,0
2596,139,0000100,120,46,000000000001000,0
2597,139,1000000,132,46,000000000001000,0
2598,139,0100000,132,46,000000000001000,0
2599,139,0010000,132,46,000000000001000,0
2600,139,0001000,132,46,000000000001000,0
2601,139,0000100,132,46,000000000001000,2
2602,139,1000000,144,46,000000000001000,0
2603,139,0100000,144,46,000000000001000,0
2604,139,0010000,144,46,000000000001000,0
2605,139,0001000,144,46,000000000001000,0
2606,139,0000100,144,46,000000000001000,2
2607,139,1000000,156,46,000000000001000,0
2608,139,0100000,156,46,000000000001000,0
2609,139,0010000,156,46,000000000001000,0
2610,139,0001000,156,46,000000000001000,0
2611,139,0000100,156,46,000000000001000,2
2612,139,1000000,168,46,000000000001000,0
2613,139,0100000,168,46,000000000001000,0
2614,139,0010000,168,46,000000000001000,0
2615,139,0001000,168,46,000000000001000,0
2616,139,0000100,168,46,000000000001000,2
2617,139,1000000,180,46,000000000001000,2
2618,139,0100000,180,46,000000000001000,2
2619,139,0010000,180,46,000000000001000,2
2620,139,0001000,180,46,000000000001000,2
2621,139,0000100,180,46,000000000001000,2
2622,139,1000000,192,46,000000000001000,2
2623,139,0100000,192,46,000000000001000,2
2624,139,0010000,192,46,000000000001000,2
2625,139,0001000,192,46,000000000001000,2
2626,139,0000100,192,46,000000000001000,2
2627,140,1000000,96,46,000000000001000,0
2628,140,0100000,96,46,000000000001000,0
2629,140,0010000,96,46,000000000001000,0
2630,140,0001000,96,46,000000000001000,0
2631,140,0000100,96,46,000000000001000,0
2632,140,1000000,108,46,000000000001000,0
2633,140,0100000,108,46,000000000001000,0
2634,140,0010000,108,46,000000000001000,0
2635,140,0001000,108,46,000000000001000,0
2636,140,0000100,108,46,000000000001000,0
2637,140,1000000,120,46,000000000001000,0
2638,140,0100000,120,46,000000000001000,0
2639,140,0010000,120,46,000000000001000,0
2640,140,0001000,120,46,000000000001000,0
2641,140,0000100,120,46,000000000001000,0
2642,140,1000000,132,46,000000000001000,0
2643,140,0100000,132,46,000000000001000,0
2644,140,0010000,132,46,000000000001000,0
2645,140,0001000,132,46,000000000001000,0
2646,140,0000100,132,46,000000000001000,2
2647,140,1000000,144,46,000000000001000,0
2648,140,0100000,144,46,000000000001000,0
2649,140,0010000,144,46,000000000001000,0
2650,140,0001000,144,46,000000000001000,0
2651,140,0000100,144,46,000000000001000,2
2652,140,1000000,156,46,000000000001000,0
2653,140,0100000,156,46,000000000001000,0
2654,140,0010000,156,46,000000000001000,0
2655,140,0001000,156,46,000000000001000,0
2656,140,0000100,156,46,000000000001000,2
2657,140,1000000,168,46,000000000001000,0
2658,140,0100000,168,46,000000000001000,0
2659,140,0010000,168,46,000000000001000,0
2660,140,0001000,168,46,000000000001000,0
2661,140,0000100,168,46,000000000001000,2
2662,140,1000000,180,46,000000000001000,2
2663,140,0100000,180,46,000000000001000,2
2664,140,0010000,180,46,000000000001000,2
2665,140,0001000,180,46,000000000001000,2
2666,140,0000100,180,46,000000000001000,2
2667,140,1000000,192,46,000000000001000,2
2668,140,0100000,192,46,000000000001000,2
2669,140,0010000,192,46,000000000001000,2
2670,140,0001000,192,46,000000000001000,2
2671,140,0000100,192,46,000000000001000,2
2672,141,1000000,96,46,000000000001000,0
2673,141,0100000,96,46,000000000001000,0
2674,141,0010000,96,46,000000000001000,0
2675,141,0001000,96,46,000000000001000,0
2676,141,0000100,96,46,000000000001000,0
2677,141,1000000,108,46,000000000001000,0
2678,141,0100000,108,46,000000000001000,0
2679,141,0010000,108,46,000000000001000,0
2680,141,0001000,108,46,000000000001000,0
2681,141,0000100,108,46,000000000001000,0
2682,141,1000000,120,46,000000000001000,0
2683,141,0100000,120,46,000000000001000,0
2684,141,0010000,120,46,000000000001000,0
2685,141,0001000,120,46,000000000001000,0
2686,141,0000100,120,46,000000000001000,0
2687,141,1000000,132,46,000000000001000,0
2688,141,0100000,132,46,000000000001000,0
2689,141,0010000,132,46,000000000001000,0
2690,141,0001000,132,46,000000000001000,0
2691,141,0000100,132,46,000000000001000,2
2692,141,1000000,144,46,000000000001000,0
2693,141,0100000,144,46,000000000001000,0
2694,141,0010000,144,46,000000000001000,0
2695,141,0001000,144,46,000000000001000,0
2696,141,0000100,144,46,000000000001000,2
2697,141,1000000,156,46,000000000001000,0
2698,141,0100000,156,46,000000000001000,0
2699,141,0010000,156,46,000000000001000,0
2700,141,0001000,156,46,000000000001000,0
2701,141,0000100,156,46,000000000001000,2
2702,141,1000000,168,46,000000000001000,0
2703,141,0100000,168,46,000000000001000,0
2704,141,0010000,168,46,000000000001000,0
2705,141,0001000,168,46,000000000001000,0
2706,141,0000100,168,46,000000000001000,2
2707,141,1000000,180,46,000000000001000,2
2708,141,0100000,180,46,000000000001000,2
2709,141,0010000,180,46,000000000001000,2
2710,141,0001000,180,46,000000000001000,2
2711,141,0000100,180,46,000000000001000,2
2712,141,1000000,192,46,000000000001000,2
2713,141,0100000,192,46,000000000001000,2
2714,141,0010000,192,46,000000000001000,2
2715,141,0001000,192,46,000000000001000,2
2716,141,0000100,192,46,000000000001000,2
2717,142,0000100,120,22,011110111111110,0
2718,143,0001000,168,22,011111111111110,0
2719,144,0001000,120,22,011111111111110,0
2720,145,1000000,96,22,011111011111110,0
2721,145,0100000,96,22,011111111111110,0
2722,145,0010000,96,22,011111111111110,0
2723,145,0001000,96,22,011111111111110,0
2724,145,0000100,96,22,011110111111110,0
